LineCondition,SubjectNumber,Block,Trial,Time,Key,Exp,Error,Condition
Long,15,1,15,1376,0,0,1,3
Long,15,1,16,1978,0,0,1,3
Long,15,1,17,1082,0,0,1,2
Long,15,1,18,704,1,1,1,3
Long,15,1,19,774,0,0,1,1
Long,15,1,20,1156,0,0,1,3
Long,15,1,21,1186,1,1,1,2
Long,15,1,22,710,0,0,1,1
Long,15,1,23,708,0,0,1,1
Long,15,1,24,552,1,1,1,1
Long,15,1,25,556,1,1,1,1
Long,15,1,26,1392,1,1,1,3
Long,15,1,27,750,0,0,1,1
Long,15,1,28,956,1,1,1,1
Long,15,1,29,510,1,1,1,3
Long,15,1,30,1188,1,1,1,3
Long,15,2,1,2138,1,0,0,3
Long,15,2,2,1038,1,1,1,2
Long,15,2,3,1288,0,0,1,3
Long,15,2,4,698,0,0,1,1
Long,15,2,5,1046,0,0,1,2
Long,15,2,6,664,0,0,1,1
Long,15,2,7,1464,0,0,1,3
Long,15,2,8,1552,0,0,1,3
Long,15,2,9,668,1,1,1,2
Long,15,2,10,510,1,1,1,2
Long,15,2,11,1110,0,0,1,1
Long,15,2,12,840,1,1,1,3
Long,15,2,13,726,1,1,1,2
Long,15,2,14,624,1,1,1,1
Long,15,2,15,814,1,1,1,3
Long,15,2,16,1014,0,0,1,1
Long,15,2,17,876,0,0,1,2
Long,15,2,18,686,1,1,1,3
Long,15,2,19,1332,0,0,1,2
Long,15,2,20,858,1,1,1,1
Long,15,2,21,990,0,0,1,2
Long,15,2,22,798,0,0,1,1
Long,15,2,23,712,1,1,1,2
Long,15,2,24,588,1,1,1,1
Long,15,2,25,1388,0,0,1,3
Long,15,2,26,964,0,0,1,2
Long,15,2,27,750,1,1,1,3
Long,15,2,28,614,1,1,1,1
Long,15,2,29,1708,0,1,0,3
Long,15,2,30,930,1,1,1,1
Long,15,3,1,844,0,0,1,2
Long,15,3,2,858,1,1,1,2
Long,15,3,3,1078,1,1,1,3
Long,15,3,4,724,0,0,1,1
Long,15,3,5,966,0,0,1,3
Long,15,3,6,680,1,1,1,2
Long,15,3,7,910,0,0,1,3
Long,15,3,8,518,0,0,1,1
Long,15,3,9,772,0,0,1,1
Long,15,3,10,636,1,1,1,2
Long,15,3,11,926,0,0,1,3
Long,15,3,12,654,0,0,1,2
Long,15,3,13,686,1,1,1,1
Long,15,3,14,1620,0,0,1,3
Long,15,3,15,756,1,1,1,2
Long,15,3,16,962,0,0,1,2
Long,15,3,17,820,0,0,1,2
Long,15,3,18,870,1,1,1,2
Long,15,3,19,824,0,0,1,2
Long,15,3,20,600,1,1,1,1
Long,15,3,21,1056,1,1,1,1
Long,15,3,22,730,1,1,1,1
Long,15,3,23,594,1,1,1,1
Long,15,3,24,930,1,1,1,3
Long,15,3,25,1544,1,1,1,3
Long,15,3,26,814,0,0,1,1
Long,15,3,27,672,0,0,1,1
Long,15,3,28,816,1,1,1,3
Long,15,3,29,1856,1,1,1,3
Long,15,3,30,1430,0,0,1,3
Long,15,4,1,2032,0,0,1,3
Long,15,4,2,1108,1,1,1,2
Long,15,4,3,1448,0,0,1,3
Long,15,4,4,1248,1,1,1,3
Long,15,4,5,710,1,1,1,2
Long,15,4,6,690,1,1,1,1
Long,15,4,7,1256,0,1,0,3
Long,15,4,8,820,0,0,1,1
Long,15,4,9,1908,0,0,1,2
Long,15,4,10,966,0,0,1,2
Long,15,4,11,744,1,1,1,3
Long,15,4,12,2368,0,0,1,3
Long,15,4,13,716,1,1,1,1
Long,15,4,14,520,1,1,1,2
Long,15,4,15,670,1,1,1,2
Long,15,4,16,806,1,1,1,3
Long,15,4,17,712,1,1,1,1
Long,15,4,18,620,1,1,1,1
Long,15,4,19,760,1,1,1,2
Long,15,4,20,478,1,1,1,3
Long,15,4,21,938,0,0,1,2
Long,15,4,22,1336,0,0,1,3
Long,15,4,23,868,0,0,1,1
Long,15,4,24,824,0,0,1,3
Long,15,4,25,848,0,0,1,1
Long,15,4,26,782,0,0,1,1
Long,15,4,27,578,1,1,1,1
Long,15,4,28,940,0,0,1,2
Long,15,4,29,784,0,0,1,2
Long,15,4,30,906,0,0,1,1
Long,15,5,1,932,1,1,1,3
Long,15,5,2,856,0,0,1,2
Long,15,5,3,868,0,0,1,2
Long,15,5,4,1072,0,0,1,3
Long,15,5,5,1078,1,1,1,3
Long,15,5,6,660,0,0,1,1
Long,15,5,7,628,1,1,1,2
Long,15,5,8,642,1,1,1,2
Long,15,5,9,1364,0,0,1,3
Long,15,5,10,1036,0,0,1,2
Long,15,5,11,974,0,0,1,2
Long,15,5,12,632,1,1,1,1
Long,15,5,13,636,1,1,1,2
Long,15,5,14,470,1,1,1,1
Long,15,5,15,1706,1,1,1,3
Long,15,5,16,554,1,1,1,3
Long,15,5,17,550,1,1,1,2
Long,15,5,18,658,0,0,1,1
Long,15,5,19,1916,0,0,1,3
Long,15,5,20,846,0,0,1,1
Long,15,5,21,658,0,0,1,1
Long,15,5,22,556,1,1,1,3
Long,15,5,23,1088,0,0,1,2
Long,15,5,24,542,1,1,1,1
Long,15,5,25,826,0,0,1,3
Long,15,5,26,568,0,0,1,1
Long,15,5,27,690,1,1,1,1
Long,15,5,28,792,1,1,1,2
Long,15,5,29,538,1,1,1,1
Long,15,5,30,1024,0,0,1,3
Long,16,1,1,1728,0,0,1,2
Long,16,1,2,1044,0,1,0,3
Long,16,1,3,1430,1,1,1,1
Long,16,1,4,680,1,1,1,1
Long,16,1,5,776,1,1,1,2
Long,16,1,6,2030,1,1,1,3
Long,16,1,7,722,1,1,1,3
Long,16,1,8,502,1,1,1,1
Long,16,1,9,566,1,1,1,2
Long,16,1,10,690,1,1,1,2
Long,16,1,11,1720,0,0,1,2
Long,16,1,12,828,0,0,1,1
Long,16,1,13,1876,0,0,1,3
Long,16,1,14,1112,0,0,1,2
Long,16,1,15,2308,0,0,1,3
Long,16,1,16,750,1,1,1,1
Long,16,1,17,1390,0,0,1,3
Long,16,1,18,686,0,0,1,1
Long,16,1,19,1260,0,0,1,2
Long,16,1,20,872,0,0,1,2
Long,16,1,21,652,1,1,1,1
Long,16,1,22,614,0,0,1,1
Long,16,1,23,794,1,1,1,2
Long,16,1,24,966,1,1,1,3
Long,16,1,25,1712,1,1,1,2
Long,16,1,26,1262,0,0,1,3
Long,16,1,27,1290,1,1,1,3
Long,16,1,28,2154,0,0,1,3
Long,16,1,29,714,0,0,1,1
Long,16,1,30,1286,0,0,1,1
Long,16,2,1,2456,1,1,1,3
Long,16,2,2,1204,0,0,1,3
Long,16,2,3,654,1,1,1,1
Long,16,2,4,790,1,1,1,3
Long,16,2,5,1314,0,0,1,3
Long,16,2,6,1056,0,0,1,3
Long,16,2,7,730,1,1,1,2
Long,16,2,8,884,0,0,1,2
Long,16,2,9,622,1,1,1,1
Long,16,2,10,812,0,0,1,1
Long,16,2,11,1810,1,1,1,2
Long,16,2,12,640,1,1,1,1
Long,16,2,13,820,1,1,1,3
Long,16,2,14,796,0,0,1,1
Long,16,2,15,734,0,0,1,1
Long,16,2,16,2096,0,0,1,2
Long,16,2,17,1342,0,0,1,3
Long,16,2,18,1106,0,1,0,3
Long,16,2,19,1198,0,0,1,2
Long,16,2,20,1410,1,1,1,2
Long,16,2,21,1806,0,0,1,2
Long,16,2,22,778,1,1,1,2
Long,16,2,23,1104,0,0,1,1
Long,16,2,24,1444,0,0,1,3
Long,16,2,25,636,0,0,1,2
Long,16,2,26,2960,0,1,0,3
Long,16,2,27,1102,1,1,1,1
Long,16,2,28,906,1,1,1,1
Long,16,2,29,1476,1,1,1,2
Long,16,2,30,1562,0,0,1,1
Long,16,3,1,2540,0,0,1,1
Long,16,3,2,1662,0,0,1,2
Long,16,3,3,1968,0,0,1,3
Long,16,3,4,718,0,0,1,1
Long,16,3,5,1256,0,0,1,2
Long,16,3,6,764,1,1,1,2
Long,16,3,7,570,1,1,1,2
Long,16,3,8,836,1,1,1,1
Long,16,3,9,1396,0,0,1,1
Long,16,3,10,714,1,1,1,3
Long,16,3,11,2116,0,0,1,3
Long,16,3,12,2994,0,0,1,1
Long,16,3,13,1214,0,0,1,2
Long,16,3,14,812,1,1,1,1
Long,16,3,15,1512,0,0,1,1
Long,16,3,16,2154,0,0,1,2
Long,16,3,17,4546,0,0,1,3
Long,16,3,18,2568,0,0,1,3
Long,16,3,19,672,1,1,1,1
Long,16,3,20,624,1,1,1,1
Long,16,3,21,862,1,1,1,3
Long,16,3,22,2178,0,1,0,3
Long,16,3,23,1376,1,1,1,3
Long,16,3,24,1688,1,1,1,2
Long,16,3,25,962,1,1,1,3
Long,16,3,26,586,1,1,1,2
Long,16,3,27,3146,0,0,1,3
Long,16,3,28,790,1,1,1,2
Long,16,3,29,1882,0,0,1,2
Long,16,3,30,686,1,1,1,1
Long,16,4,1,1638,1,1,1,2
Long,16,4,2,1564,0,0,1,3
Long,16,4,3,1096,1,1,1,3
Long,16,4,4,1254,0,0,1,2
Long,16,4,5,738,1,1,1,1
Long,16,4,6,508,1,1,1,1
Long,16,4,7,1006,1,1,1,3
Long,16,4,8,540,1,1,1,3
Long,16,4,9,1632,0,0,1,2
Long,16,4,10,830,1,1,1,2
Long,16,4,11,2246,1,1,1,1
Long,16,4,12,1140,0,0,1,1
Long,16,4,13,820,1,1,1,2
Long,16,4,14,1374,0,0,1,1
Long,16,4,15,1078,0,0,1,1
Long,16,4,16,1004,1,1,1,3
Long,16,4,17,796,1,1,1,3
Long,16,4,18,1454,0,0,1,1
Long,16,4,19,1404,0,0,1,2
Long,16,4,20,1394,0,0,1,3
Long,16,4,21,760,0,0,1,2
Long,16,4,22,1990,0,0,1,3
Long,16,4,23,2256,0,0,1,3
Long,16,4,24,1038,1,1,1,2
Long,16,4,25,754,1,1,1,1
Long,16,4,26,536,1,1,1,1
Long,16,4,27,696,1,1,1,2
Long,16,4,28,1262,0,0,1,2
Long,16,4,29,1256,0,0,1,3
Long,16,4,30,612,0,0,1,1
Long,16,5,1,1130,0,0,1,2
Long,16,5,2,722,1,1,1,2
Long,16,5,3,702,0,0,1,1
Long,16,5,4,1842,1,1,1,3
Long,16,5,5,594,0,0,1,1
Long,16,5,6,778,1,1,1,1
Long,16,5,7,790,0,0,1,2
Long,16,5,8,722,1,1,1,2
Long,16,5,9,694,0,0,1,3
Long,16,5,10,922,1,1,1,3
Long,16,5,11,1144,1,1,1,1
Long,16,5,12,2144,0,0,1,3
Long,16,5,13,1320,0,0,1,1
Long,16,5,14,790,0,0,1,1
Long,16,5,15,968,0,0,1,2
Long,16,5,16,1554,0,0,1,3
Long,16,5,17,632,1,1,1,1
Long,16,5,18,1820,1,1,1,3
Long,16,5,19,750,1,1,1,3
Long,16,5,20,2638,0,0,1,3
Long,16,5,21,2950,0,0,1,3
Long,16,5,22,782,0,0,1,1
Long,16,5,23,666,1,1,1,1
Long,16,5,24,1314,0,0,1,2
Long,16,5,25,576,1,1,1,1
Long,16,5,26,698,1,1,1,2
Long,16,5,27,712,1,1,1,2
Long,16,5,28,1242,1,1,1,3
Long,16,5,29,1608,0,0,1,2
Long,16,5,30,928,1,1,1,2
Short,1,1,1,872,1,1,1,1
Short,1,1,2,826,0,0,1,3
Short,1,1,3,882,1,1,1,3
Short,1,1,4,1076,0,0,1,3
Short,1,1,5,568,0,0,1,1
Short,1,1,6,746,0,0,1,2
Short,1,1,7,658,0,0,1,1
Short,1,1,8,716,0,0,1,1
Short,1,1,9,760,1,1,1,2
Short,1,1,10,676,1,1,1,1
Short,1,1,11,940,0,1,0,2
Short,1,1,12,704,1,1,1,1
Short,1,1,13,660,1,1,1,2
Short,1,1,14,596,1,1,1,3
Short,1,1,15,476,1,1,1,1
Short,1,1,16,832,1,1,1,3
Short,1,1,17,664,1,1,1,2
Short,1,1,18,832,1,1,1,2
Short,1,1,19,592,1,0,0,1
Short,1,1,20,912,0,0,1,2
Short,1,1,21,544,0,0,1,1
Short,1,1,22,814,0,0,1,2
Short,1,1,23,1342,0,1,0,3
Short,1,1,24,730,1,1,1,3
Short,1,1,25,588,1,1,1,1
Short,1,1,26,988,0,0,1,3
Short,1,1,27,900,0,0,1,2
Short,1,1,28,700,0,0,1,2
Short,1,1,29,906,0,0,1,3
Short,1,1,30,930,0,0,1,3
Short,1,2,1,1080,0,1,0,3
Short,1,2,2,852,1,1,1,2
Short,1,2,3,674,0,0,1,1
Short,1,2,4,642,1,1,1,3
Short,1,2,5,766,1,1,1,1
Short,1,2,6,524,1,1,1,1
Short,1,2,7,1162,0,1,0,3
Short,1,2,8,568,0,0,1,1
Short,1,2,9,842,0,0,1,2
Short,1,2,10,1632,0,0,1,2
Short,1,2,11,1198,1,1,1,2
Short,1,2,12,784,0,0,1,1
Short,1,2,13,684,1,1,1,1
Short,1,2,14,1276,0,0,1,3
Short,1,2,15,894,0,0,1,2
Short,1,2,16,854,1,1,1,1
Short,1,2,17,676,1,1,1,2
Short,1,2,18,1930,1,1,1,3
Short,1,2,19,1138,1,1,1,1
Short,1,2,20,1380,0,0,1,2
Short,1,2,21,1066,0,0,1,1
Short,1,2,22,1410,0,0,1,3
Short,1,2,23,1526,0,0,1,3
Short,1,2,24,886,1,1,1,2
Short,1,2,25,584,1,1,1,2
Short,1,2,26,744,0,0,1,1
Short,1,2,27,792,0,0,1,2
Short,1,2,28,1618,0,0,1,3
Short,1,2,29,1250,0,0,1,3
Short,1,2,30,1008,1,1,1,3
Short,1,3,1,790,1,1,1,1
Short,1,3,2,1626,1,1,1,3
Short,1,3,3,592,1,1,1,3
Short,1,3,4,1648,0,0,1,3
Short,1,3,5,810,1,1,1,1
Short,1,3,6,668,1,1,1,2
Short,1,3,7,918,0,0,1,2
Short,1,3,8,1044,0,0,1,2
Short,1,3,9,942,1,1,1,1
Short,1,3,10,754,0,0,1,1
Short,1,3,11,842,1,1,1,2
Short,1,3,12,1128,1,1,1,2
Short,1,3,13,1744,0,0,1,3
Short,1,3,14,1964,1,1,1,3
Short,1,3,15,1248,1,1,1,3
Short,1,3,16,662,1,1,1,2
Short,1,3,17,544,1,1,1,3
Short,1,3,18,1852,0,0,1,3
Short,1,3,19,1588,0,0,1,3
Short,1,3,20,1454,0,0,1,3
Short,1,3,21,686,0,0,1,1
Short,1,3,22,692,0,0,1,1
Short,1,3,23,800,0,0,1,1
Short,1,3,24,1364,0,0,1,2
Short,1,3,25,782,0,0,1,1
Short,1,3,26,978,0,0,1,2
Short,1,3,27,1354,0,0,1,2
Short,1,3,28,1038,1,1,1,2
Short,1,3,29,600,1,1,1,1
Short,1,3,30,752,1,1,1,1
Short,1,4,1,822,1,1,1,3
Short,1,4,2,1620,0,0,1,3
Short,1,4,3,986,0,0,1,2
Short,1,4,4,1834,0,0,1,3
Short,1,4,5,908,0,0,1,1
Short,1,4,6,796,1,1,1,3
Short,1,4,7,1190,1,1,1,3
Short,1,4,8,940,0,0,1,2
Short,1,4,9,542,1,1,1,1
Short,1,4,10,1172,0,0,1,3
Short,1,4,11,1384,1,1,1,2
Short,1,4,12,784,1,1,1,2
Short,1,4,13,1108,1,1,1,1
Short,1,4,14,760,0,0,1,1
Short,1,4,15,1526,0,0,1,3
Short,1,4,16,734,1,1,1,1
Short,1,4,17,688,0,0,1,1
Short,1,4,18,864,0,0,1,2
Short,1,4,19,772,0,0,1,2
Short,1,4,20,666,0,0,1,1
Short,1,4,21,1938,0,0,1,3
Short,1,4,22,696,1,1,1,1
Short,1,4,23,1054,1,1,1,3
Short,1,4,24,1398,1,1,1,3
Short,1,4,25,828,1,1,1,1
Short,1,4,26,1588,0,0,1,2
Short,1,4,27,654,1,1,1,2
Short,1,4,28,752,1,1,1,2
Short,1,4,29,632,0,0,1,1
Short,1,4,30,972,1,1,1,2
Short,1,5,1,820,0,0,1,1
Short,1,5,2,900,1,1,1,2
Short,1,5,3,852,0,0,1,2
Short,1,5,4,578,1,1,1,3
Short,1,5,5,1514,0,0,1,3
Short,1,5,6,508,1,1,1,1
Short,1,5,7,548,1,1,1,1
Short,1,5,8,896,0,0,1,2
Short,1,5,9,1240,0,0,1,3
Short,1,5,10,894,1,1,1,2
Short,1,5,11,1142,0,0,1,3
Short,1,5,12,1230,0,0,1,2
Short,1,5,13,708,1,1,1,1
Short,1,5,14,1384,0,0,1,3
Short,1,5,15,800,1,1,1,2
Short,1,5,16,922,0,0,1,2
Short,1,5,17,1040,1,1,1,3
Short,1,5,18,770,1,1,1,3
Short,1,5,19,1016,1,1,1,3
Short,1,5,20,572,1,1,1,1
Short,1,5,21,566,1,1,1,1
Short,1,5,22,504,1,1,1,2
Short,1,5,23,1490,0,0,1,3
Short,1,5,24,854,0,0,1,1
Short,1,5,25,860,1,1,1,3
Short,1,5,26,744,0,0,1,1
Short,1,5,27,680,0,0,1,1
Short,1,5,28,638,1,1,1,2
Short,1,5,29,930,0,0,1,2
Short,1,5,30,760,0,0,1,1
Short,2,1,1,4766,0,0,1,2
Short,2,1,2,1846,1,1,1,3
Short,2,1,3,1918,0,0,1,2
Short,2,1,4,2000,1,1,1,2
Short,2,1,5,2400,0,0,1,1
Short,2,1,6,2632,0,0,1,1
Short,2,1,7,3434,1,1,1,1
Short,2,1,8,1992,0,0,1,2
Short,2,1,9,1090,1,1,1,1
Short,2,1,10,2392,1,1,1,3
Short,2,1,11,4192,0,0,1,3
Short,2,1,12,1154,1,1,1,1
Short,2,1,13,2072,1,1,1,3
Short,2,1,14,2592,0,0,1,3
Short,2,1,15,1574,1,1,1,2
Short,2,1,16,3506,1,1,1,1
Short,2,1,17,1256,1,1,1,2
Short,2,1,18,2844,1,1,1,3
Short,2,1,19,870,1,1,1,3
Short,2,1,20,594,1,1,1,2
Short,2,1,21,2338,0,0,1,3
Short,2,1,22,3174,0,0,1,3
Short,2,1,23,856,0,0,1,2
Short,2,1,24,4286,0,0,1,3
Short,2,1,25,1252,0,0,1,1
Short,2,1,26,1306,0,0,1,1
Short,2,1,27,1712,0,0,1,2
Short,2,1,28,1030,1,1,1,2
Short,2,1,29,1368,0,0,1,1
Short,2,1,30,2152,1,1,1,1
Short,2,2,1,3546,0,0,1,2
Short,2,2,2,1572,1,1,1,3
Short,2,2,3,3774,1,0,0,1
Short,2,2,4,2500,1,1,1,1
Short,2,2,5,2024,1,1,1,3
Short,2,2,6,2376,1,1,1,1
Short,2,2,7,6250,0,0,1,2
Short,2,2,8,1466,0,0,1,1
Short,2,2,9,1776,1,1,1,2
Short,2,2,10,768,1,1,1,1
Short,2,2,11,1598,1,1,1,2
Short,2,2,12,4968,0,0,1,2
Short,2,2,13,2850,0,0,1,3
Short,2,2,14,2702,0,0,1,3
Short,2,2,15,1120,0,0,1,1
Short,2,2,16,906,1,1,1,1
Short,2,2,17,1906,1,1,1,2
Short,2,2,18,1830,0,0,1,3
Short,2,2,19,1438,0,1,0,3
Short,2,2,20,2072,1,1,1,2
Short,2,2,21,3370,0,0,1,2
Short,2,2,22,1374,0,0,1,1
Short,2,2,23,2134,0,0,1,2
Short,2,2,24,3258,0,0,1,1
Short,2,2,25,1258,1,1,1,2
Short,2,2,26,800,1,1,1,1
Short,2,2,27,922,1,1,1,3
Short,2,2,28,1000,1,1,1,3
Short,2,2,29,4846,0,0,1,3
Short,2,2,30,3022,0,0,1,3
Short,2,3,1,3498,0,0,1,3
Short,2,3,2,3618,0,0,1,1
Short,2,3,3,3918,0,0,1,3
Short,2,3,4,3238,0,0,1,2
Short,2,3,5,2104,1,1,1,3
Short,2,3,6,1214,1,1,1,2
Short,2,3,7,2742,0,0,1,2
Short,2,3,8,5172,0,0,1,2
Short,2,3,9,3282,1,1,1,3
Short,2,3,10,1744,1,1,1,3
Short,2,3,11,4898,1,1,1,2
Short,2,3,12,2716,0,0,1,3
Short,2,3,13,996,1,1,1,1
Short,2,3,14,3842,0,0,1,3
Short,2,3,15,3622,1,1,1,3
Short,2,3,16,3210,0,0,1,3
Short,2,3,17,1082,1,1,1,3
Short,2,3,18,3838,0,0,1,1
Short,2,3,19,1540,1,1,1,1
Short,2,3,20,1964,1,1,1,1
Short,2,3,21,1696,0,0,1,2
Short,2,3,22,1224,1,1,1,2
Short,2,3,23,1150,1,1,1,2
Short,2,3,24,1766,0,0,1,1
Short,2,3,25,1430,0,0,1,1
Short,2,3,26,928,1,1,1,1
Short,2,3,27,2054,1,1,1,1
Short,2,3,28,2872,1,1,1,2
Short,2,3,29,5224,0,0,1,2
Short,2,3,30,1690,0,0,1,1
Short,2,4,1,3848,0,0,1,3
Short,2,4,2,3204,1,1,1,2
Short,2,4,3,1858,1,1,1,1
Short,2,4,4,1816,1,1,1,2
Short,2,4,5,1284,1,1,1,2
Short,2,4,6,2398,0,0,1,1
Short,2,4,7,3742,0,0,1,3
Short,2,4,8,3588,0,0,1,3
Short,2,4,9,2396,0,0,1,2
Short,2,4,10,1428,1,1,1,3
Short,2,4,11,4392,0,1,0,3
Short,2,4,12,3604,1,1,1,2
Short,2,4,13,5442,0,0,1,3
Short,2,4,14,3566,0,0,1,2
Short,2,4,15,3376,1,1,1,3
Short,2,4,16,4484,0,0,1,2
Short,2,4,17,1598,1,1,1,2
Short,2,4,18,1232,0,0,1,1
Short,2,4,19,934,1,1,1,1
Short,2,4,20,644,1,1,1,1
Short,2,4,21,4446,1,1,1,3
Short,2,4,22,1134,1,1,1,1
Short,2,4,23,6264,0,0,1,2
Short,2,4,24,1792,0,0,1,1
Short,2,4,25,2318,0,0,1,1
Short,2,4,26,2822,1,1,1,3
Short,2,4,27,2332,0,0,1,1
Short,2,4,28,5130,0,0,1,3
Short,2,4,29,2852,1,1,1,1
Short,2,4,30,3868,0,0,1,2
Short,2,5,1,2146,1,1,1,3
Short,2,5,2,3734,1,1,1,2
Short,2,5,3,4510,0,0,1,3
Short,2,5,4,1728,0,0,1,1
Short,2,5,5,1052,1,1,1,3
Short,2,5,6,2694,0,1,0,3
Short,2,5,7,1870,1,1,1,2
Short,2,5,8,4782,0,0,1,1
Short,2,5,9,4644,0,0,1,1
Short,2,5,10,6064,0,0,1,3
Short,2,5,11,2596,0,0,1,2
Short,2,5,12,1822,1,1,1,2
Short,2,5,13,1736,0,0,1,2
Short,2,5,14,3830,0,0,1,2
Short,2,5,15,2074,1,1,1,1
Short,2,5,16,1452,1,1,1,2
Short,2,5,17,5924,0,0,1,3
Short,2,5,18,1582,0,0,1,2
Short,2,5,19,1762,0,0,1,2
Short,2,5,20,938,0,0,1,1
Short,2,5,21,1192,1,1,1,1
Short,2,5,22,2316,1,1,1,1
Short,2,5,23,2580,1,1,1,3
Short,2,5,24,1866,0,0,1,1
Short,2,5,25,2248,1,1,1,3
Short,2,5,26,3608,1,1,1,2
Short,2,5,27,3340,0,0,1,3
Short,2,5,28,756,1,1,1,1
Short,2,5,29,1586,1,1,1,1
Short,2,5,30,4124,0,0,1,3
Short,3,1,1,1228,0,0,1,2
Short,3,1,2,1340,1,1,1,2
Short,3,1,3,2936,1,1,1,3
Short,3,1,4,1194,0,0,1,1
Short,3,1,5,1252,1,1,1,1
Short,3,1,6,1304,0,0,1,1
Short,3,1,7,1712,0,0,1,1
Short,3,1,8,1830,1,1,1,1
Short,3,1,9,2726,1,1,1,3
Short,3,1,10,1614,0,0,1,1
Short,3,1,11,3452,0,0,1,3
Short,3,1,12,1850,1,1,1,2
Short,3,1,13,2042,0,0,1,3
Short,3,1,14,1878,1,1,1,1
Short,3,1,15,2362,0,0,1,1
Short,3,1,16,1910,1,1,1,1
Short,3,1,17,1616,1,1,1,3
Short,3,1,18,2208,0,0,1,3
Short,3,1,19,1658,1,1,1,3
Short,3,1,20,1856,0,0,1,2
Short,3,1,21,2422,1,1,1,1
Short,3,1,22,1804,0,0,1,2
Short,3,1,23,3418,0,0,1,3
Short,3,1,24,2218,0,0,1,2
Short,3,1,25,2006,1,1,1,2
Short,3,1,26,3830,0,0,1,3
Short,3,1,27,1582,0,0,1,2
Short,3,1,28,1938,1,1,1,2
Short,3,1,29,3800,1,1,1,3
Short,3,1,30,906,1,1,1,2
Short,3,2,1,4256,0,0,1,3
Short,3,2,2,2316,1,1,1,2
Short,3,2,3,1380,1,1,1,2
Short,3,2,4,1476,0,0,1,1
Short,3,2,5,1986,0,0,1,1
Short,3,2,6,876,1,1,1,1
Short,3,2,7,2296,0,0,1,2
Short,3,2,8,2306,1,1,1,3
Short,3,2,9,1402,1,1,1,1
Short,3,2,10,1734,0,0,1,1
Short,3,2,11,2786,0,0,1,2
Short,3,2,12,1786,1,1,1,3
Short,3,2,13,2818,0,0,1,2
Short,3,2,14,728,1,1,1,3
Short,3,2,15,1288,1,1,1,1
Short,3,2,16,1442,1,1,1,3
Short,3,2,17,3788,1,1,1,2
Short,3,2,18,3582,0,0,1,3
Short,3,2,19,2942,0,0,1,3
Short,3,2,20,902,0,0,1,1
Short,3,2,21,3240,1,1,1,1
Short,3,2,22,1082,0,0,1,2
Short,3,2,23,2456,0,0,1,3
Short,3,2,24,1730,0,0,1,2
Short,3,2,25,752,1,1,1,1
Short,3,2,26,1150,1,1,1,3
Short,3,2,27,3710,0,0,1,3
Short,3,2,28,922,1,1,1,2
Short,3,2,29,1216,0,0,1,1
Short,3,2,30,1440,1,1,1,2
Short,3,3,1,2098,1,1,1,3
Short,3,3,2,1464,1,1,1,1
Short,3,3,3,6448,0,0,1,1
Short,3,3,4,2412,0,0,1,3
Short,3,3,5,4914,0,0,1,1
Short,3,3,6,2314,0,0,1,3
Short,3,3,7,948,0,0,1,1
Short,3,3,8,2998,1,1,1,2
Short,3,3,9,1632,0,0,1,3
Short,3,3,10,2032,0,0,1,3
Short,3,3,11,1876,0,1,0,3
Short,3,3,12,2090,0,0,1,2
Short,3,3,13,1098,1,1,1,1
Short,3,3,14,4086,0,0,1,3
Short,3,3,15,1034,1,1,1,2
Short,3,3,16,4878,0,0,1,2
Short,3,3,17,1594,0,0,1,1
Short,3,3,18,3130,1,1,1,2
Short,3,3,19,1680,0,0,1,2
Short,3,3,20,1146,1,1,1,3
Short,3,3,21,1858,1,1,1,3
Short,3,3,22,704,1,1,1,1
Short,3,3,23,1516,0,0,1,2
Short,3,3,24,1772,1,1,1,1
Short,3,3,25,1660,0,0,1,2
Short,3,3,26,2584,1,1,1,3
Short,3,3,27,1076,0,0,1,1
Short,3,3,28,866,1,1,1,2
Short,3,3,29,1056,1,1,1,2
Short,3,3,30,880,1,1,1,1
Short,3,4,1,4486,0,0,1,3
Short,3,4,2,3736,0,0,1,3
Short,3,4,3,2536,0,0,1,3
Short,3,4,4,2834,0,0,1,1
Short,3,4,5,3782,0,0,1,3
Short,3,4,6,1314,1,1,1,1
Short,3,4,7,3102,0,0,1,2
Short,3,4,8,3680,1,1,1,3
Short,3,4,9,2150,0,0,1,2
Short,3,4,10,1048,1,1,1,2
Short,3,4,11,2218,0,0,1,1
Short,3,4,12,3586,1,1,1,3
Short,3,4,13,634,1,1,1,2
Short,3,4,14,1334,1,1,1,3
Short,3,4,15,1530,0,0,1,2
Short,3,4,16,1860,1,1,1,1
Short,3,4,17,1442,1,1,1,3
Short,3,4,18,3106,1,1,1,1
Short,3,4,19,2170,1,1,1,3
Short,3,4,20,2466,0,0,1,2
Short,3,4,21,4370,0,0,1,3
Short,3,4,22,1490,0,0,1,1
Short,3,4,23,1006,0,0,1,1
Short,3,4,24,1626,1,1,1,1
Short,3,4,25,1010,1,1,1,2
Short,3,4,26,1414,1,1,1,2
Short,3,4,27,852,0,0,1,1
Short,3,4,28,1848,1,1,1,1
Short,3,4,29,2302,1,1,1,2
Short,3,4,30,1144,0,0,1,2
Short,3,5,1,2216,0,1,0,2
Short,3,5,2,2738,0,0,1,2
Short,3,5,3,1424,1,1,1,3
Short,3,5,4,1532,0,1,0,2
Short,3,5,5,1868,0,0,1,1
Short,3,5,6,3402,0,0,1,3
